,symbol,date,expiry,put_option_type,strike,put_open,put_high,put_low,put_close,put_ltp,put_settle_price,put_no_of_contracts,put_turnover_in_lacs_option,put_premium_turnover_in_lacs,put_open_interest,put_change_in_oi,call_option_type,call_open,call_high,call_low,call_close,call_ltp,call_settle_price,call_no_of_contracts,call_turnover_in_lacs_option,call_premium_turnover_in_lacs,call_open_interest,call_change_in_oi,forward_open,forward_close,open_ul,high_ul,low_ul,close_ul,moneyness_open,moneyness_close,f_minus_k,otm_option_type,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
339024,NIFTY,2023-01-05,2023-01-12,PE,17000,4.85,5.7,2.0,2.4,2.05,2.4,104141,187.45,187.45,43970.0,23742.0,CE,1075.0,1134.15,920.9,1016.0,1022.0,1016.0,2210,1147.96,1147.96,1974.0,1743.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.063403,0.058125,1017.4000000000016,PE,4.85,5.7,2.0,2.4,2.05,2.4,7,0.0731254546998088,0.1923991186184629,2.1948181498618,2.16817376697354,-0.014068578803909,7.46373e-05,-1.2304,0.894,-4.907237461636998,-0.0040377974,-2.0244,22.1125
339025,NIFTY,2023-01-05,2023-01-12,PE,17100,2.95,6.4,2.15,2.6,2.45,2.6,40924,78.78,78.78,10704.0,7461.0,CE,979.95,989.45,827.55,902.5,900.0,902.5,37,16.93,16.93,40.0,23.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.057538,0.052259,917.4000000000016,PE,2.95,6.4,2.15,2.6,2.45,2.6,7,0.0731254546998088,0.1775454871531058,2.1377538831008662,2.1131665046671264,-0.0162455630054145,9.15241e-05,-1.2848,1.0117,-5.663293747296214,-0.004825741,-2.2326,25.7405
339026,NIFTY,2023-01-05,2023-01-12,PE,17200,3.4,7.75,2.75,3.2,3.05,3.2,77243,185.38,185.38,21003.0,13791.0,CE,891.15,911.0,731.95,810.0,810.0,810.0,97,37.65,37.65,53.0,26.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.051707,0.046429,817.4000000000015,PE,3.4,7.75,2.75,3.2,3.05,3.2,7,0.0731254546998088,0.1655671138765143,2.0363880412307784,2.013459487256588,-0.0208264750025209,0.0001212689,-1.4804,1.25,-7.25773794672129,-0.0060923815,-2.6283,30.9558
339027,NIFTY,2023-01-05,2023-01-12,PE,17300,8.5,10.9,3.9,4.45,4.5,4.45,128767,424.93,424.93,33083.0,27295.0,CE,776.6,822.0,650.0,725.1,722.0,725.1,81,29.23,29.23,113.0,52.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.04591,0.040631,717.4000000000015,PE,8.5,10.9,3.9,4.45,4.5,4.45,7,0.0731254546998088,0.1561309907599488,1.890000855855192,1.8683790629467685,-0.0293377505083249,0.0001714134,-1.8608,1.6662,-10.22262706041484,-0.0079910624,-3.2507,37.6844
339028,NIFTY,2023-01-05,2023-01-12,PE,17400,12.15,15.9,5.85,6.65,6.65,6.65,147119,701.76,701.76,36439.0,18132.0,CE,700.0,745.0,537.35,616.75,627.4,616.75,613,183.97,183.97,272.0,240.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.040146,0.034868,617.4000000000015,PE,12.15,15.9,5.85,6.65,6.65,6.65,7,0.0731254546998088,0.1481654315424109,1.709576580011828,1.6890578971968144,-0.0436108966563041,0.0002499272,-2.4433,2.3054,-15.19672134056055,-0.0105330178,-4.0656,44.93
339029,NIFTY,2023-01-05,2023-01-12,PE,17450,12.15,19.9,7.3,8.4,8.95,8.4,45419,252.3,252.3,11960.0,7690.0,CE,539.8,539.8,539.8,539.8,539.8,539.8,3,0.81,0.81,6.0,3.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.037276,0.031998,567.4000000000015,PE,12.15,19.9,7.3,8.4,8.95,8.4,7,0.0731254546998088,0.1450354294673901,1.603169380400475,1.583084155775534,-0.05437232625031,0.0003045305,-2.8527,2.7498,-18.94887178539686,-0.0120289987,-4.5445,48.1176
339030,NIFTY,2023-01-05,2023-01-12,PE,17500,21.0,24.9,8.5,11.25,11.1,11.25,246874,1842.91,1842.91,62754.0,43469.0,CE,605.15,662.0,443.4,526.95,532.7,526.95,3592,932.66,932.66,1321.0,902.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.034415,0.029137,517.4000000000015,PE,21.0,24.9,8.5,11.25,11.1,11.25,7,0.0731254546998088,0.1437778259118881,1.473316535522838,1.4534054700671026,-0.0702342859381627,0.0003751122,-3.4532,3.3577,-24.484300701322784,-0.0136032508,-5.094,50.0073
339031,NIFTY,2023-01-05,2023-01-12,PE,17550,18.9,30.4,10.25,14.15,14.2,14.15,50658,453.14,453.14,11367.0,7485.0,CE,418.65,488.15,406.35,474.9,481.8,474.9,103,22.86,22.86,59.0,45.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.031562,0.026284,467.4000000000015,PE,18.9,30.4,10.25,14.15,14.2,14.15,7,0.0731254546998088,0.1406224173337071,1.3594283155149527,1.3399542266676845,-0.0868835203256843,0.000450665,-3.9686,3.9455,-30.293060804187608,-0.0150674051,-5.5177,51.1081
339032,NIFTY,2023-01-05,2023-01-12,PE,17600,19.1,38.25,12.85,18.4,18.0,18.4,183121,2123.29,2123.29,44580.0,17042.0,CE,501.7,565.3,357.95,434.2,441.9,434.2,2217,475.01,475.01,578.0,378.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.028717,0.023439,417.4000000000015,PE,19.1,38.25,12.85,18.4,18.0,18.4,7,0.0731254546998088,0.1387601713172828,1.2293633422264407,1.2101471464311262,-0.1093143932825032,0.0005404548,-4.634,4.6689,-38.12540474654691,-0.0163189535,-5.8957,50.0573
339033,NIFTY,2023-01-05,2023-01-12,PE,17650,27.95,47.0,15.45,23.2,23.45,23.2,70444,1052.79,1052.79,11328.0,7242.0,CE,443.8,443.8,316.45,385.6,393.0,385.6,209,37.68,37.68,140.0,100.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.02588,0.020602,367.4000000000015,PE,27.95,47.0,15.45,23.2,23.45,23.2,7,0.0731254546998088,0.1358207818272638,1.1047327002480667,1.0859235656679602,-0.1344490304306766,0.0006385959,-5.246,5.3999,-46.90227052709155,-0.0173029475,-6.1172,47.6949
339034,NIFTY,2023-01-05,2023-01-12,PE,17700,30.0,58.15,19.2,29.9,29.0,29.9,240682,4400.87,4400.87,55953.0,20642.0,CE,412.3,473.75,277.05,348.15,355.05,348.15,7130,1227.11,1227.11,2361.0,2116.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.023051,0.017773,317.40000000000146,PE,30.0,58.15,19.2,29.9,29.0,29.9,7,0.0731254546998088,0.1340621127337708,0.9666088184592588,0.948043233085808,-0.1666359570559985,0.0007464702,-5.9744,6.2303,-58.15265283826709,-0.0176577492,-6.1595,42.5874
339035,NIFTY,2023-01-05,2023-01-12,PE,17750,35.4,71.5,24.3,38.15,37.7,38.15,84186,1914.81,1914.81,9396.0,3199.0,CE,373.15,415.85,241.85,304.65,311.6,304.65,1756,258.29,258.29,466.0,428.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.020231,0.014952,267.40000000000146,PE,35.4,71.5,24.3,38.15,37.7,38.15,7,0.0731254546998088,0.1321943143378203,0.8259177750131668,0.8076108516126872,-0.2041388819323137,0.0008587538,-6.6829,7.0676,-71.26962989850276,-0.0173047577,-5.9491,35.6613
339036,NIFTY,2023-01-05,2023-01-12,PE,17800,43.95,87.7,30.4,48.4,47.0,48.4,326070,9219.63,9219.63,46552.0,19566.0,CE,337.55,384.95,206.7,264.7,277.6,264.7,34790,4449.99,4449.99,4641.0,3561.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.017418,0.01214,217.40000000000143,PE,43.95,87.7,30.4,48.4,47.0,48.4,7,0.0731254546998088,0.1304583056159016,0.6809670601062194,0.6629005477919043,-0.2475986892972828,0.0009705991,-7.3562,7.8832,-86.4831833395332,-0.0160539894,-5.4422,27.2775
339037,NIFTY,2023-01-05,2023-01-12,PE,17850,57.85,106.35,38.0,60.65,57.85,60.65,95671,3327.44,3327.44,7337.0,2570.0,CE,289.05,341.75,175.0,226.9,234.6,226.9,8868,945.55,945.55,824.0,643.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.014613,0.009334,167.40000000000146,PE,57.85,106.35,38.0,60.65,57.85,60.65,7,0.0731254546998088,0.1284861976446903,0.5334983399007831,0.5157049348660608,-0.2964283254596822,0.0010778176,-7.9237,8.6217,-103.59059517220646,-0.0138688761,-4.6241,18.4616
339038,NIFTY,2023-01-05,2023-01-12,PE,17900,64.05,127.95,46.95,75.95,72.8,75.95,375544,16608.43,16608.43,36620.0,21645.0,CE,255.0,301.45,146.1,192.3,195.1,192.3,169484,15244.24,15244.24,13032.0,11689.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.011815,0.006537,117.40000000000146,PE,64.05,127.95,46.95,75.95,72.8,75.95,7,0.0731254546998088,0.1271565774792533,0.3800434106453815,0.3624341379967026,-0.3514633555868898,0.0011681651,-8.4111,9.2477,-122.90089524828124,-0.0105639917,-3.4764,10.0174
339039,NIFTY,2023-01-05,2023-01-12,PE,17950,85.0,152.65,58.7,94.25,91.95,94.25,147041,7805.67,7805.67,9619.0,6060.0,CE,223.2,262.75,121.0,160.35,164.5,160.35,97360,7316.12,7316.12,6643.0,6095.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.009026,0.003748,67.40000000000146,PE,85.0,152.65,58.7,94.25,91.95,94.25,7,0.0731254546998088,0.1260097269983428,0.223495759725998,0.2060453086122013,-0.4109980509848077,0.0012358212,-8.7384,9.695,-143.8232708632791,-0.0063535008,-2.0572,3.543
339040,NIFTY,2023-01-05,2023-01-12,PE,18000,96.75,180.1,72.0,114.7,110.1,114.7,641254,39440.33,39440.33,93687.0,64241.0,CE,177.95,226.1,98.1,132.1,133.0,132.1,645294,42905.6,42905.6,103380.0,91334.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.006244,0.000966,17.400000000001455,PE,96.75,180.1,72.0,114.7,110.1,114.7,7,0.0731254546998088,0.124019509290852,0.0648441269257756,0.0476692910175482,-0.4734845701543733,0.0012847045,-8.7994,9.9193,-165.8076577283139,-0.0015280467,-0.4594,0.2472
339041,NIFTY,2023-01-05,2023-01-12,PE,18050,122.0,210.5,87.6,138.3,135.05,138.3,112454,7683.42,7683.42,6075.0,2393.0,CE,153.4,192.1,79.6,106.55,109.0,106.55,163988,9605.6,9605.6,14032.0,9594.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.00347,-0.001808,-32.599999999998545,CE,153.4,192.1,79.6,106.55,109.0,106.55,7,0.0731254546998088,0.122762305004372,-0.0978319456764267,-0.1148326777082005,0.4603867679356233,0.0012943834,-8.6869,9.8928,157.0382420389512,0.0037087122,-1.1533,0.9053
339042,NIFTY,2023-01-05,2023-01-12,PE,18100,126.05,244.35,105.95,167.5,163.05,167.5,352307,28631.99,28631.99,28833.0,10743.0,CE,138.8,161.0,62.35,84.15,86.45,84.15,595751,28962.43,28962.43,68329.0,47159.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,0.000704,-0.004574,-82.59999999999854,CE,138.8,161.0,62.35,84.15,86.45,84.15,7,0.0731254546998088,0.1214013622212897,-0.2636560488935149,-0.2804683108280147,0.3954674876173666,0.0012702461,-8.3369,9.6007,135.0355340288402,0.0088892754,-2.7846,5.8479
339043,NIFTY,2023-01-05,2023-01-12,PE,18150,196.0,280.0,127.7,198.0,190.35,198.0,36045,3344.8,3344.8,3220.0,417.0,CE,115.0,132.9,48.5,66.35,66.2,66.35,176202,6750.3,6750.3,19513.0,8874.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.002054,-0.007333,-132.59999999999854,CE,115.0,132.9,48.5,66.35,66.2,66.35,7,0.0731254546998088,0.1215000437913042,-0.4273789362920911,-0.4442048641391707,0.3340828250112293,0.0011994091,-7.8848,9.0726,114.16641447760448,0.0132936837,-4.1866,14.176
339044,NIFTY,2023-01-05,2023-01-12,PE,18200,194.9,319.15,152.35,233.05,224.95,233.05,135593,15042.69,15042.69,18134.0,1126.0,CE,85.05,107.65,37.2,49.9,50.8,49.9,484493,14517.83,14517.83,82534.0,37669.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.004805,-0.010084,-182.5999999999985,CE,85.05,107.65,37.2,49.9,50.8,49.9,7,0.0731254546998088,0.1197222902711729,-0.5999005522175467,-0.6164802879520457,0.2739018660982396,0.0011139974,-7.1106,8.3033,93.68685427867614,0.0171355517,-5.3285,25.6491
339045,NIFTY,2023-01-05,2023-01-12,PE,18250,222.4,360.0,181.2,269.0,262.65,269.0,8525,1106.8,1106.8,1903.0,192.0,CE,105.5,105.5,28.45,37.5,38.75,37.5,170592,3908.26,3908.26,24864.0,13847.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.007549,-0.012827,-232.5999999999985,CE,105.5,105.5,28.45,37.5,38.75,37.5,7,0.0731254546998088,0.1193261462568078,-0.7679686564829363,-0.784493532232247,0.2209428342681993,0.0009963283,-6.3175,7.4016,75.62521906080714,0.0195023327,-6.051,37.3701
339046,NIFTY,2023-01-05,2023-01-12,PE,18300,270.4,401.15,212.0,309.85,303.7,309.85,41034,6047.8,6047.8,8038.0,3488.0,CE,55.65,67.2,21.2,27.45,28.2,27.45,364437,6536.18,6536.18,60924.0,25210.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.010285,-0.015563,-282.59999999999854,CE,55.65,67.2,21.2,27.45,28.2,27.45,7,0.0731254546998088,0.1186859419172289,-0.9386604906371218,-0.9550967077185916,0.1737087612069754,0.0008659288,-5.4319,6.3984,59.49682943864716,0.0206359383,-6.3727,48.3312
339047,NIFTY,2023-01-05,2023-01-12,PE,18350,296.0,448.1,246.5,352.0,345.0,352.0,2237,378.84,378.84,514.0,159.0,CE,44.95,51.6,15.55,20.0,20.2,20.0,117574,1503.77,1503.77,14374.0,7389.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.013013,-0.018292,-332.59999999999854,CE,44.95,51.6,15.55,20.0,20.2,20.0,7,0.0731254546998088,0.1187555126927943,-1.1040099532561958,-1.120455804843246,0.1346055060593843,0.0007309459,-4.5905,5.4042,46.127921403905205,0.0204350007,-6.3171,56.2914
339048,NIFTY,2023-01-05,2023-01-12,PE,18400,337.7,493.9,283.8,393.95,387.6,393.95,11616,2210.18,2210.18,3211.0,943.0,CE,33.65,38.9,11.6,14.3,14.3,14.3,350198,3325.13,3325.13,68630.0,44401.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.015735,-0.021013,-382.59999999999854,CE,33.65,38.9,11.6,14.3,14.3,14.3,7,0.0731254546998088,0.1188063120131288,-1.268917657681486,-1.2853705442100225,0.1020919421164883,0.0006007956,-3.7764,4.4438,35.00262072104468,0.0192685826,-5.9609,61.0068
339049,NIFTY,2023-01-05,2023-01-12,PE,18450,371.35,542.0,337.0,439.2,439.5,439.2,864,189.4,189.4,362.0,39.0,CE,24.9,28.3,8.8,10.05,9.9,10.05,133729,957.5,957.5,25333.0,16821.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.018448,-0.023726,-432.59999999999854,CE,24.9,28.3,8.8,10.05,9.9,10.05,7,0.0731254546998088,0.1189099701784558,-1.4325913446439955,-1.4490585862686796,0.0758808379626844,0.000481208,-3.03,3.5624,26.027221387972205,0.0173985678,-5.3883,62.1914
339050,NIFTY,2023-01-05,2023-01-12,PE,18500,425.25,586.65,366.2,492.3,481.3,492.3,9625,2301.29,2301.29,4597.0,2566.0,CE,19.75,21.25,6.8,7.55,7.1,7.55,298666,1666.56,1666.56,69783.0,36071.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.021155,-0.026433,-482.59999999999854,CE,19.75,21.25,6.8,7.55,7.1,7.55,7,0.0731254546998088,0.1212420662037589,-1.5659024987004948,-1.5826927005335027,0.058603478879456,0.0003864532,-2.5297,2.917,20.10487024856584,0.0152611847,-4.8197,59.6276
339051,NIFTY,2023-01-05,2023-01-12,PE,18550,455.2,627.4,409.1,526.7,533.0,526.7,227,58.7,58.7,319.0,98.0,CE,13.9,15.45,4.9,5.5,5.1,5.5,117025,498.53,498.53,21948.0,15193.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.023854,-0.029132,-532.5999999999985,CE,13.9,15.45,4.9,5.5,5.1,5.5,7,0.0731254546998088,0.1228007996035976,-1.7045231692274505,-1.7215292321819864,0.044079834465809,0.0003041625,-2.0426,2.3254,15.125834177422195,0.0130651617,-4.1797,55.5664
339052,NIFTY,2023-01-05,2023-01-12,PE,18600,518.5,684.5,468.2,584.3,578.25,584.3,1311,387.98,387.98,1135.0,529.0,CE,10.85,11.55,3.95,4.6,4.25,4.6,241082,785.93,785.93,43801.0,20470.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.026545,-0.031824,-582.5999999999985,CE,10.85,11.55,3.95,4.6,4.25,4.6,7,0.0731254546998088,0.1275878338851534,-1.7922652688872571,-1.8099342640590137,0.0364940266072329,0.0002511155,-1.8204,1.9947,12.52193209997634,0.0113404677,-3.7696,50.714
339053,NIFTY,2023-01-05,2023-01-12,PE,18650,583.15,685.45,514.0,631.35,630.0,631.35,74,23.37,23.37,149.0,40.0,CE,8.6,8.65,3.1,3.65,3.35,3.65,44878,114.21,114.21,9404.0,4617.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.02923,-0.034508,-632.5999999999985,CE,8.6,8.65,3.1,3.65,3.35,3.65,7,0.0731254546998088,0.131003515330913,-1.893043349395596,-1.9111853650516388,0.0291351644401104,0.0002031195,-1.5523,1.6566,9.997324283049393,0.0096861049,-3.3061,45.7514
339054,NIFTY,2023-01-05,2023-01-12,PE,18700,614.0,772.35,555.1,685.7,679.55,685.7,759,256.03,256.03,932.0,428.0,CE,6.85,7.1,2.75,3.2,3.1,3.2,178426,370.23,370.23,57629.0,37734.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.031907,-0.037186,-682.5999999999985,CE,6.85,7.1,2.75,3.2,3.1,3.2,7,0.0731254546998088,0.1364086926782461,-1.9590290932099743,-1.9779196445966143,0.0250195776509982,0.0001717899,-1.4235,1.4589,8.583918362374307,0.0084781484,-3.0133,41.4416
339055,NIFTY,2023-01-05,2023-01-12,PE,18750,766.85,766.85,729.7,739.15,729.7,739.15,20,7.41,7.41,19.0,14.0,CE,6.3,6.65,2.35,2.8,2.5,2.8,36860,69.48,69.48,8827.0,2774.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.034578,-0.039856,-732.5999999999985,CE,6.3,6.65,2.35,2.8,2.5,2.8,7,0.0731254546998088,0.1415994045068682,-2.022680821752904,-2.0422902086228736,0.0215228277938467,0.0001457954,-1.3018,1.2853,7.383283993779683,0.0074294396,-2.7412,37.4954
339056,NIFTY,2023-01-05,2023-01-12,PE,18800,678.2,876.0,678.2,780.6,777.6,780.6,607,241.22,241.22,673.0,458.0,CE,5.05,7.85,2.0,2.65,2.4,2.65,151476,273.41,273.41,50563.0,27411.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.037241,-0.042519,-782.5999999999985,CE,5.05,7.85,2.0,2.65,2.4,2.65,7,0.0731254546998088,0.1483263304606545,-2.059686426274089,-2.0802273911682243,0.0196866359177548,0.0001290573,-1.2644,1.1918,6.751642647522772,0.0066986618,-2.589,34.4258
339057,NIFTY,2023-01-05,2023-01-12,PE,18850,770.0,900.0,770.0,868.4,868.4,868.4,14,5.88,5.88,11.0,7.0,CE,4.55,5.05,1.9,2.4,2.0,2.4,18571,31.48,31.48,3883.0,1109.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.039897,-0.045175,-832.5999999999985,CE,4.55,5.05,1.9,2.4,2.0,2.4,7,0.0731254546998088,0.1538743562218552,-2.1093113983641323,-2.130620681344737,0.0174343885414567,0.0001121785,-1.1828,1.0746,5.978236717523411,0.0059636284,-2.3912,31.3867
339058,NIFTY,2023-01-05,2023-01-12,PE,18900,825.0,973.35,825.0,872.85,875.0,872.85,127,56.51,56.51,112.0,97.0,CE,5.4,6.05,1.6,2.35,1.7,2.35,96422,141.26,141.26,21570.0,13272.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.042546,-0.047824,-882.5999999999985,CE,5.4,6.05,1.6,2.35,1.7,2.35,7,0.0731254546998088,0.161046713890685,-2.1331762464627424,-2.1554787930576094,0.0164320748550302,0.0001018917,-1.1768,1.0216,5.632856987257805,0.0054799577,-2.2997,29.1675
339059,NIFTY,2023-01-05,2023-01-12,PE,18950,844.85,844.85,823.0,823.0,823.0,823.0,2,0.83,0.83,4.0,2.0,CE,4.15,4.35,1.65,2.2,1.75,2.2,10823,16.13,16.13,1893.0,511.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.045188,-0.050466,-932.5999999999984,CE,4.15,4.35,1.65,2.2,1.75,2.2,7,0.0731254546998088,0.1670611778314453,-2.169758049164391,-2.192893508515075,0.0149915509696596,9.07892e-05,-1.1284,0.9443,5.137983542187419,0.0049675972,-2.1626,26.8938
339060,NIFTY,2023-01-05,2023-01-12,PE,19000,933.9,1072.7,850.0,980.8,973.5,980.8,1225,610.62,610.62,501.0,408.0,CE,4.55,5.0,1.5,2.15,1.6,2.15,293511,402.11,402.11,100831.0,74943.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.047823,-0.053101,-982.5999999999984,CE,4.55,5.0,1.5,2.15,1.6,2.15,7,0.0731254546998088,0.1739902983514494,-2.1917680925325604,-2.215863130812397,0.014178230489367,8.30881e-05,-1.1201,0.9,4.857862900371799,0.0045938489,-2.0828,25.1227
339061,NIFTY,2023-01-05,2023-01-12,PE,19050,977.05,1070.6,977.05,1070.6,1070.6,1070.6,2,1.02,1.02,3.0,1.0,CE,3.7,3.95,1.5,2.05,1.85,2.05,11461,16.1,16.1,1558.0,1203.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.050451,-0.055729,-1032.5999999999983,CE,3.7,3.95,1.5,2.05,1.85,2.05,7,0.0731254546998088,0.1801791529419251,-2.2209688514357886,-2.2459209529523623,0.0131580696927654,7.52279e-05,-1.0876,0.8439,4.507311045437447,0.0042156851,-1.9794,23.3617
339062,NIFTY,2023-01-05,2023-01-12,PE,19100,1015.0,1110.0,990.4,1110.0,1110.0,1110.0,5,2.56,2.56,3.0,1.0,CE,4.0,5.0,1.45,1.9,1.6,1.9,40497,53.46,53.46,10230.0,3103.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.053072,-0.05835,-1082.5999999999983,CE,4.0,5.0,1.45,1.9,1.6,1.9,7,0.0731254546998088,0.185578679548123,-2.257605609533038,-2.2833054642375883,0.0119683330739097,6.72862e-05,-1.0319,0.7774,4.099090379087612,0.0038334037,-1.8538,21.5937
339063,NIFTY,2023-01-05,2023-01-12,PE,19200,1115.65,1170.0,1115.65,1170.0,1170.0,1170.0,3,1.72,1.72,5.0,3.0,CE,3.3,4.85,1.5,2.1,1.85,2.1,124912,155.52,155.52,44772.0,40529.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.058294,-0.063572,-1182.5999999999983,CE,3.3,4.85,1.5,2.1,1.85,2.1,7,0.0731254546998088,0.202502892276267,-2.2528880614714755,-2.2809316649792897,0.0121161002898868,6.23223e-05,-1.1381,0.7857,4.146310932608438,0.0035469105,-1.8717,19.9381
339064,NIFTY,2023-01-05,2023-01-12,PE,19400,1330.4,1330.4,1330.4,1330.4,1330.4,1330.4,1,0.67,0.67,1.0,1.0,CE,3.8,4.45,1.3,1.7,1.45,1.7,9619,9.67,9.67,2708.0,2059.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.068657,-0.073935,-1382.5999999999983,CE,3.8,4.45,1.3,1.7,1.45,1.7,7,0.0731254546998088,0.2247215848032631,-2.3602039407840545,-2.391324498880937,0.0091196469992169,4.38459e-05,-0.986,0.6134,3.1185969970385488,0.0026161487,-1.5321,15.4066
339065,NIFTY,2023-01-05,2023-01-12,PE,19500,1429.0,1543.35,1429.0,1486.85,1473.3,1486.85,97,73.61,73.61,98.0,28.0,CE,2.75,3.2,1.3,1.6,1.35,1.6,135469,149.69,149.69,53061.0,37535.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.073798,-0.079077,-1482.5999999999983,CE,2.75,3.2,1.3,1.6,1.35,1.6,7,0.0731254546998088,0.2365569197188098,-2.3974644278729422,-2.430224001768676,0.0082429238985748,3.81192e-05,-0.9499,0.5614,2.817574464013204,0.0023114526,-1.425,13.8271
339066,NIFTY,2023-01-05,2023-01-12,PE,19600,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1,0.74,0.74,2.0,1.0,CE,2.0,3.0,1.25,1.65,1.4,1.65,3165,3.15,3.15,963.0,498.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.078913,-0.084192,-1582.5999999999983,CE,2.0,3.0,1.25,1.65,1.4,1.65,7,0.0731254546998088,0.2508027071024357,-2.4066415256670126,-2.4413739267582115,0.0080387008368455,3.51701e-05,-0.9852,0.5492,2.746065742330498,0.0021424115,-1.4003,12.865
339067,NIFTY,2023-01-05,2023-01-12,PE,20000,1922.7,2034.5,1922.7,2002.7,2002.7,2002.7,4,3.94,3.94,4.0,2.0,CE,2.0,2.65,1.05,1.35,1.1,1.35,60095,49.58,49.58,37168.0,33226.0,18112.75,18017.4,18101.95,18120.3,17892.6,17992.15,-0.099116,-0.104394,-1982.5999999999983,CE,2.0,2.65,1.05,1.35,1.1,1.35,7,0.0731254546998088,0.2961020309331814,-2.5253475553391795,-2.5663532311594546,0.0057710967089046,2.22297e-05,-0.8679,0.4098,1.9682480844435184,0.0014234608,-1.0985,8.9694
339068,NIFTY,2023-01-05,2023-01-19,PE,16500,5.5,7.9,3.5,4.1,3.7,4.1,1018,2.42,2.42,941.0,577.0,CE,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,20,15.89,15.89,20.0,20.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.092109,0.089572,1546.1500000000017,PE,5.5,7.9,3.5,4.1,3.7,4.1,14,0.0781312213122305,0.213219853870025,2.1658776553293206,2.124119122933018,-0.0151149041087689,5.05633e-05,-1.0286,1.3467,-10.61950084057946,-0.0037959146,-1.0539,29.0571
339069,NIFTY,2023-01-05,2023-01-19,PE,17000,9.0,12.45,5.5,7.05,7.3,7.05,8344,36.42,36.42,5400.0,754.0,CE,1050.0,1050.0,1000.0,1000.0,1000.0,1000.0,4,2.03,2.03,1.0,1.0,18092.0,18046.15,18101.95,18120.3,17892.6,17992.15,0.062257,0.059719,1046.1500000000017,PE,9.0,12.45,5.5,7.05,7.3,7.05,14,0.0781312213122305,0.1646697479598765,1.8678704747290449,1.835620349423804,-0.0307976304027199,0.0001194205,-1.449,2.4564,-21.5879345760553,-0.0077475411,-1.6607,51.1461
